order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
50900,26,2025-03-04,195,4,272.89,1091.56,Completed,2025-03-06
50901,3639,2023-08-01,336,2,194.76,389.52,Cancelled,
50902,8716,2024-12-21,346,5,482.4,2412.0,Completed,2024-12-21
50903,4412,2024-10-15,122,3,414.81,1244.43,Cancelled,
50904,8926,2024-07-27,11,3,161.74,485.22,Completed,2024-07-30
50905,3565,2024-09-03,311,4,135.22,540.88,Pending,
50906,2864,2023-03-10,209,1,255.43,255.43,Completed,2023-03-12
50907,3473,2025-12-03,251,2,18.48,36.96,Completed,2025-12-05
50908,5545,2025-02-18,306,4,472.54,1890.16,Completed,2025-02-19
50909,2676,2023-11-25,465,3,485.99,1457.97,Pending,
50910,6815,2023-05-06,73,2,285.29,570.58,Cancelled,
50911,829,2023-08-24,404,2,83.6,167.2,Completed,2023-08-27
50912,5422,2025-08-29,417,1,234.23,234.23,Pending,
50913,7496,2025-11-29,135,2,123.23,246.46,Cancelled,
50914,7845,2024-09-28,360,4,304.18,1216.72,Cancelled,
50915,2341,2024-03-12,208,3,393.69,1181.07,Cancelled,
50916,1659,2024-08-26,72,5,297.16,1485.8,Completed,2024-08-29
50917,8313,2023-02-28,377,4,207.59,830.36,Completed,2023-03-01
50918,3539,2023-02-19,206,5,232.5,1162.5,Completed,2023-02-22
50919,2038,2025-06-07,166,3,253.19,759.57,Cancelled,
50920,9557,2025-12-21,259,4,156.95,627.8,Completed,
50921,2446,2024-04-26,94,2,173.91,347.82,Pending,
50922,1620,2024-03-21,3,3,449.59,1348.77,Completed,2024-03-22
50923,346,2025-08-05,389,1,253.8,253.8,Cancelled,
50924,4613,2024-09-29,199,4,286.57,1146.28,Completed,2024-09-29
50925,9950,2024-02-15,310,2,339.49,678.98,Cancelled,
50926,1192,2025-08-15,330,1,319.21,319.21,Pending,
50927,7238,2025-03-22,348,1,40.22,40.22,Pending,
50928,2576,2024-08-14,48,1,112.22,112.22,Completed,2024-08-16
50929,1231,2023-10-09,44,4,85.15,340.6,Cancelled,
50930,5458,2023-06-04,235,1,454.28,454.28,Cancelled,
50931,9037,2024-11-30,73,1,407.71,407.71,Completed,2024-12-02
50932,1554,2024-01-16,192,1,427.2,427.2,Pending,
50933,4596,2025-11-16,266,2,129.58,259.16,Pending,
50934,1321,2024-05-12,120,4,397.23,1588.92,Pending,
50935,9620,2025-12-21,52,4,451.89,1807.56,Completed,2025-12-24
50936,3083,2023-12-20,283,4,30.35,121.4,Completed,
50937,4769,2025-06-08,204,5,56.39,281.95,Completed,2025-06-08
50938,4097,2024-05-09,2,4,82.25,329.0,Cancelled,
50939,398,2025-11-05,68,5,130.26,651.3,Cancelled,
50940,3447,2023-03-26,393,2,235.37,470.74,Completed,2023-03-28
50941,9378,2025-05-25,93,4,337.61,1350.44,Completed,2025-05-26
50942,9946,2023-05-03,405,4,24.48,97.92,Completed,2023-05-04
50943,5660,2023-02-21,258,2,185.73,371.46,Cancelled,
50944,235,2024-10-02,57,4,14.55,58.2,Completed,2024-10-02
50945,8363,2023-06-14,284,4,37.88,151.52,Cancelled,
50946,3543,2023-05-28,177,3,103.09,309.27,Completed,2023-05-31
50947,1130,2023-04-24,155,5,14.08,70.4,Cancelled,
50948,7920,2023-09-08,253,4,172.55,690.2,Cancelled,
50949,4895,2025-07-20,433,1,357.63,357.63,Completed,2025-07-20
50950,5678,2025-01-12,433,5,158.5,792.5,Pending,
50951,7053,2023-08-14,468,3,79.35,238.05,Completed,2023-08-14
50952,4826,2025-07-26,409,5,299.92,1499.6,Cancelled,
50953,1427,2024-12-11,101,2,337.45,674.9,Pending,
50954,6341,2025-04-16,102,5,182.29,911.45,Pending,
50955,4625,2024-04-10,200,2,158.98,317.96,Pending,
50956,7257,2025-12-24,85,1,227.05,227.05,Completed,2025-12-26
50957,9081,2023-03-25,39,3,329.11,987.33,Completed,2023-03-28
50958,3425,2024-06-29,161,1,367.96,367.96,Cancelled,
50959,6106,2024-09-02,132,4,120.13,480.52,Completed,2024-09-03
50960,7495,2023-03-10,92,1,310.36,310.36,Pending,
50961,7121,2024-08-08,291,1,195.36,195.36,Completed,2024-08-10
50962,4492,2024-11-05,71,4,423.95,1695.8,Cancelled,
50963,3309,2023-11-29,,3,148.78,446.34,Pending,
50964,4298,2025-07-15,20,2,156.81,313.62,Cancelled,
50965,3333,2025-09-01,318,5,392.18,1960.9,Cancelled,
50966,5204,2023-06-22,355,4,314.37,1257.48,Completed,2023-06-25
50967,2842,2024-04-10,71,3,48.55,145.65,Pending,
50968,8345,2024-04-18,30,4,425.63,1702.52,Pending,
50969,2810,2023-12-05,242,5,149.11,745.55,Completed,2023-12-07
50970,2391,2024-11-15,342,2,126.06,252.12,Pending,
50971,4981,2025-11-27,43,5,309.26,1546.3,Completed,2025-11-28
50972,2352,2025-07-31,487,5,160.66,803.3,Cancelled,
50973,6799,2023-09-13,377,3,95.16,285.48,Cancelled,
50974,4394,2024-11-01,34,3,270.83,812.49,Completed,2024-11-04
50975,3622,2024-08-03,90,5,429.31,2146.55,Pending,
50976,9992,2024-10-18,370,2,478.58,957.16,Cancelled,
50977,8294,2023-09-11,147,4,145.67,582.68,Completed,
50978,6774,2023-03-12,234,1,93.53,93.53,Pending,
50979,3185,2025-12-21,417,3,106.51,319.53,Completed,2025-12-22
50980,9592,2024-11-19,295,5,307.47,1537.35,Cancelled,
50981,9756,2024-10-02,354,3,352.74,1058.22,Completed,2024-10-02
50982,8666,2023-10-23,420,1,384.43,384.43,Completed,2023-10-26
50983,2297,2025-04-15,199,5,323.62,1618.1,Completed,2025-04-18
50984,2391,2023-05-22,88,3,149.93,449.79,Pending,
50985,2266,2024-01-04,170,2,393.89,787.78,Cancelled,
50986,8448,2023-09-25,155,3,151.08,453.24,Completed,2023-09-25
50987,3999,2023-02-04,87,3,391.88,1175.64,Pending,
50988,7843,2024-05-08,47,2,462.55,925.1,Completed,2024-05-11
50989,4802,2025-10-07,34,4,480.37,1921.48,Completed,2025-10-09
50990,2106,2023-01-14,214,2,344.05,688.1,Completed,2023-01-14
50991,4253,2023-10-19,51,3,145.04,435.12,Cancelled,
50992,4905,2024-10-06,340,4,237.33,949.32,Completed,2024-10-09
50993,95,2024-12-20,161,1,378.03,378.03,Cancelled,
50994,7985,2025-11-25,221,5,478.95,2394.75,Pending,
50995,9318,2023-04-30,469,2,62.71,125.42,Pending,
50996,2925,2024-08-19,388,3,337.43,1012.29,Pending,
50997,5392,2023-10-18,142,4,32.31,129.24,Completed,2023-10-20
50998,9993,2023-08-26,400,5,316.19,1580.95,Completed,2023-08-29
50999,1469,2023-07-16,459,5,286.49,1432.45,Pending,
51000,974,2024-12-31,147,1,14.51,14.51,Pending,
51001,5162,2025-04-06,28,1,288.15,288.15,Pending,
51002,4868,2024-05-09,132,4,198.93,795.72,Cancelled,
51003,6937,2024-04-28,231,5,426.86,2134.3,Cancelled,
51004,6640,2024-03-20,383,3,406.25,1218.75,Pending,
51005,4597,2024-10-30,389,5,361.11,1805.55,Cancelled,
51006,1663,2025-04-28,333,2,101.87,203.74,Completed,2025-04-30
51007,4774,2025-08-30,18,5,280.47,1402.35,Completed,2025-09-01
51008,2172,2023-07-23,11,4,161.62,646.48,Pending,
51009,5158,2024-11-02,257,2,196.26,392.52,Pending,
51010,5228,2023-11-21,456,5,444.18,2220.9,Pending,
51011,5462,2023-10-12,440,3,236.12,708.36,Cancelled,
51012,2481,2023-04-22,178,2,29.28,58.56,Completed,2023-04-23
51013,6715,2024-11-12,239,4,323.33,1293.32,Completed,2024-11-14
51014,9446,2025-08-21,435,1,223.41,223.41,Cancelled,
51015,5834,2024-02-24,443,4,371.74,1486.96,Completed,2024-02-26
51016,7536,2023-03-04,480,3,251.29,753.87,Completed,2023-03-07
51017,9961,2025-06-28,305,1,23.22,23.22,Cancelled,
51018,2343,2025-03-30,384,5,283.38,1416.9,Cancelled,
51019,4317,2024-09-29,237,5,310.78,1553.9,Pending,
51020,4136,2024-02-29,370,2,193.56,387.12,Cancelled,
51021,457,2024-04-29,310,4,382.7,1530.8,Cancelled,
51022,3169,2023-12-17,41,4,348.08,1392.32,Cancelled,
51023,4041,2025-04-01,466,2,91.62,183.24,Completed,2025-04-01
51024,3704,2024-10-14,284,4,416.08,1664.32,Completed,2024-10-17
51025,4559,2023-08-16,453,4,497.28,1989.12,Cancelled,
51026,3513,2023-08-17,370,2,468.65,937.3,Pending,
51027,3804,2024-01-14,52,2,123.36,246.72,Cancelled,
51028,133,2023-03-11,92,3,297.7,893.1,Cancelled,
51029,2418,2024-09-20,241,2,340.78,681.56,Completed,2024-09-22
51030,7295,2023-08-21,122,5,127.77,638.85,Cancelled,
51031,7395,2023-11-16,59,2,291.5,583.0,Pending,
51032,6034,2023-01-15,328,4,336.57,1346.28,Completed,2023-01-17
51033,3077,2025-02-20,371,3,281.92,845.76,Pending,
51034,8678,2024-06-13,497,3,116.44,349.32,Completed,2024-06-14
51035,738,2024-05-21,493,5,284.39,1421.95,Pending,
51036,2613,2025-03-24,107,5,142.38,711.9,Cancelled,
51037,4058,2024-09-18,274,1,166.37,166.37,Pending,
51038,4602,2024-02-03,269,4,71.4,285.6,Cancelled,
51039,4488,2023-06-04,268,3,287.23,861.69,Completed,2023-06-04
51040,1780,2023-06-28,423,5,156.41,782.05,Completed,2023-06-28
51041,4539,2025-11-30,376,2,213.53,427.06,Completed,2025-12-01
51042,8741,2025-09-15,274,5,44.67,223.35,Cancelled,
51043,3090,2025-02-08,282,2,25.31,50.62,Pending,
51044,2110,2024-03-12,397,5,358.67,1793.35,Completed,2024-03-12
51045,2713,2024-10-17,331,1,325.23,325.23,Completed,2024-10-18
51046,5273,2025-11-28,392,2,312.65,625.3,Cancelled,
51047,8342,2024-09-09,454,3,91.69,275.07,Completed,2024-09-11
51048,8797,2025-02-27,99,2,267.89,535.78,Cancelled,
51049,4674,2023-11-28,466,1,163.98,163.98,Completed,2023-12-01
51050,29,2025-03-15,423,5,209.78,1048.9,Pending,
51051,4530,2025-01-04,324,3,383.07,1149.21,Cancelled,
51052,3336,2024-09-21,368,5,373.79,1868.95,Completed,2024-09-23
51053,8929,2025-05-26,113,4,42.18,168.72,Pending,
51054,178,2024-12-06,382,5,280.93,1404.65,Pending,
51055,7701,2023-08-26,261,5,115.48,577.4,Pending,
51056,3880,2024-09-26,228,3,197.69,593.07,Pending,
51057,3198,2024-03-10,435,1,384.58,384.58,Cancelled,
51058,8712,2025-09-01,3,3,177.93,533.79,Cancelled,
51059,1450,2025-12-25,440,3,48.6,145.8,Cancelled,
51060,7661,2023-05-11,261,2,146.17,292.34,Cancelled,
51061,8236,2023-05-19,79,2,98.44,196.88,Completed,2023-05-21
51062,3124,2023-11-14,80,1,440.85,440.85,Pending,
51063,3742,2025-04-18,313,3,234.61,703.83,Pending,
51064,729,2025-03-29,204,1,123.45,123.45,Cancelled,
51065,3032,2024-09-09,198,1,307.08,307.08,Pending,
51066,4344,2025-07-19,174,1,199.82,199.82,Cancelled,
51067,3181,2025-01-09,58,4,40.06,160.24,Cancelled,
51068,5521,2024-03-18,465,4,159.25,637.0,Cancelled,
51069,8806,2025-05-12,135,5,178.64,893.2,Cancelled,
51070,7733,2023-02-22,55,4,228.76,915.04,Cancelled,
51071,5032,2025-05-13,149,3,490.98,1472.94,Completed,2025-05-14
51072,3592,2024-08-16,482,5,205.15,1025.75,Pending,
51073,2334,2024-06-03,172,2,186.75,373.5,Completed,2024-06-05
51074,1510,2025-07-21,315,2,290.87,581.74,Pending,
51075,1438,2025-09-09,34,3,192.73,578.19,Completed,2025-09-12
51076,9563,2024-05-30,22,5,76.98,384.9,Cancelled,
51077,3335,2024-12-07,313,3,182.81,548.43,Pending,
51078,8283,2024-07-07,440,2,260.37,520.74,Completed,2024-07-08
51079,8785,2024-09-16,71,2,337.53,675.06,Pending,
51080,9544,2024-12-05,330,5,483.67,2418.35,Pending,
51081,399,2024-05-23,445,1,19.91,19.91,Cancelled,
51082,9603,2024-01-10,495,5,291.12,1455.6,Pending,
51083,7872,2023-03-10,149,2,223.73,447.46,Cancelled,
51084,94,2023-08-17,421,5,70.3,351.5,Pending,
51085,5102,2024-10-19,440,5,73.21,366.05,Completed,2024-10-19
51086,5197,2024-11-09,149,5,359.18,1795.9,Cancelled,
51087,5946,2025-04-17,224,3,132.68,398.04,Completed,2025-04-17
51088,6746,2025-04-29,326,4,445.49,1781.96,Cancelled,
51089,6372,2024-07-16,240,3,299.55,898.65,Pending,
51090,9878,2024-02-28,39,3,187.41,562.23,Completed,2024-02-29
51091,8366,2023-07-29,58,4,211.75,847.0,Pending,
51092,5918,2025-01-13,493,2,479.92,959.84,Pending,
51093,1965,2023-10-28,204,3,111.37,334.11,Pending,
51094,3743,2025-11-01,22,5,121.66,608.3,Pending,
51095,4012,2025-02-18,448,4,256.36,1025.44,Pending,
51096,7209,2025-05-03,365,3,478.74,1436.22,Completed,2025-05-05
51097,2389,2025-08-12,234,4,94.05,376.2,Cancelled,
51098,8373,2023-12-21,433,2,21.32,42.64,Pending,
51099,9938,2024-11-26,269,1,220.68,220.68,Cancelled,
51100,1929,2025-04-02,280,2,172.22,344.44,Cancelled,
51101,1317,2025-06-22,255,4,197.82,791.28,Pending,
51102,5684,2024-09-16,114,4,154.17,616.68,Completed,2024-09-17
51103,2641,2025-06-23,195,1,456.5,456.5,Cancelled,
51104,5102,2024-12-09,454,3,260.54,781.62,Pending,
51105,7076,2024-09-12,296,3,307.1,921.3,Pending,
51106,6055,2025-12-22,11,3,265.29,795.87,Pending,
51107,9146,2023-01-20,220,1,258.32,258.32,Pending,
51108,6147,2025-10-30,76,5,352.32,1761.6,Cancelled,
51109,8901,2023-02-15,199,5,56.92,284.6,Cancelled,
51110,5563,2023-07-23,450,2,80.24,160.48,Pending,
51111,3491,2025-03-22,396,3,305.2,915.6,Cancelled,
51112,5820,2024-04-02,422,3,493.52,1480.56,Pending,
51113,9201,2025-08-03,74,4,458.13,1832.52,Pending,
51114,9266,2023-10-26,275,2,224.93,449.86,Cancelled,
51115,522,2023-08-26,301,1,138.12,138.12,Completed,2023-08-26
51116,1008,2025-07-20,434,4,484.65,1938.6,Cancelled,
51117,2398,2024-05-21,24,3,223.03,669.09,Cancelled,
51118,4332,2024-09-28,472,2,129.54,259.08,Pending,
51119,1075,2025-10-04,38,1,119.23,119.23,Pending,
51120,3753,2025-04-08,205,2,392.4,784.8,Cancelled,
51121,4171,2025-11-12,256,3,298.2,894.6,Completed,2025-11-12
51122,8198,2024-06-19,191,4,420.25,1681.0,Completed,
51123,8672,2024-01-19,343,1,217.31,217.31,Cancelled,
51124,6516,2024-09-17,381,4,213.15,852.6,Completed,2024-09-19
51125,4262,2023-07-22,331,2,340.11,680.22,Pending,
51126,1217,2023-05-21,223,2,342.57,685.14,Pending,
51127,1409,2024-10-29,403,2,23.72,47.44,Cancelled,
51128,5858,2025-12-09,122,1,280.45,280.45,Cancelled,
51129,36,2024-04-30,289,4,445.12,1780.48,Completed,2024-05-02
51130,3355,2023-04-16,369,1,337.32,337.32,Completed,2023-04-16
51131,5592,2025-11-11,496,3,470.98,1412.94,Completed,2025-11-12
51132,7303,2023-06-27,130,2,457.53,915.06,Pending,
51133,444,2024-10-29,344,3,429.41,1288.23,Pending,
51134,4287,2025-12-11,10,5,453.02,2265.1,Pending,
51135,6947,2023-08-27,182,1,309.63,309.63,Cancelled,
51136,1233,2025-08-06,443,4,480.58,1922.32,Pending,
51137,1398,2024-05-07,393,2,377.51,755.02,Cancelled,
51138,1849,2025-08-20,206,2,145.69,291.38,Cancelled,
51139,3520,2024-11-09,261,1,251.14,251.14,Pending,
51140,8980,2024-06-17,35,5,451.14,2255.7,Cancelled,
51141,5537,2023-10-19,6,4,469.68,1878.72,Completed,2023-10-22
51142,979,2025-01-16,256,4,239.9,959.6,Cancelled,
51143,2975,2025-03-08,28,5,81.59,407.95,Cancelled,
51144,5116,2024-11-19,8,4,180.42,721.68,Pending,
51145,9726,2024-04-12,262,3,410.86,1232.58,Pending,
51146,900,2024-10-27,204,2,479.92,959.84,Pending,
51147,4714,2024-03-16,393,1,77.51,77.51,Completed,2024-03-17
51148,9820,2024-10-17,71,3,396.72,1190.16,Cancelled,
51149,6298,2024-07-23,372,3,180.12,540.36,Completed,2024-07-24
51150,4862,2025-08-29,373,2,375.14,750.28,Cancelled,
51151,4037,2024-06-14,134,2,69.26,138.52,Completed,2024-06-16
51152,5519,2023-11-30,86,1,423.15,423.15,Completed,2023-11-30
51153,5175,2023-05-02,361,4,34.87,139.48,Cancelled,
51154,405,2024-12-02,149,5,380.23,1901.15,Cancelled,
51155,9090,2025-12-08,162,1,205.59,205.59,Pending,
51156,4130,2023-12-01,357,1,470.11,470.11,Completed,2023-12-03
51157,7159,2024-04-04,341,3,483.22,1449.66,Completed,2024-04-06
51158,7924,2024-03-05,405,2,497.28,994.56,Cancelled,
51159,1943,2023-12-23,142,4,375.75,1503.0,Completed,2023-12-26
51160,7964,2023-08-17,165,2,149.7,299.4,Completed,2023-08-19
51161,3069,2025-09-13,248,3,148.69,446.07,Cancelled,
51162,593,2025-11-26,25,1,53.16,53.16,Completed,2025-11-28
51163,1047,2024-12-10,462,1,192.22,192.22,Pending,
51164,3796,2023-07-06,438,4,466.56,1866.24,Cancelled,
51165,3693,2023-07-15,52,5,345.1,1725.5,Completed,2023-07-18
51166,943,2023-11-02,91,5,420.62,2103.1,Completed,2023-11-03
51167,4670,2023-07-18,101,5,144.36,721.8,Pending,
51168,6891,2025-08-07,287,3,496.66,1489.98,Cancelled,
51169,6240,2025-01-30,51,4,202.21,808.84,Cancelled,
51170,9764,2025-08-05,145,5,480.7,2403.5,Cancelled,
51171,10000,2024-03-14,145,1,218.86,218.86,Cancelled,
51172,9370,2025-09-28,314,5,194.26,971.3,Completed,2025-09-29
51173,6681,2024-12-17,53,1,474.92,474.92,Completed,2024-12-17
51174,4464,2025-10-16,224,1,126.3,126.3,Pending,
51175,252,2023-09-22,240,2,324.87,649.74,Completed,
51176,9074,2025-10-23,111,1,199.46,199.46,Pending,
51177,707,2024-09-23,325,5,306.96,1534.8,Cancelled,
51178,6674,2024-04-01,392,5,189.87,949.35,Pending,
51179,612,2024-12-04,474,5,10.69,53.45,Completed,2024-12-07
51180,7969,2025-03-09,394,4,39.82,159.28,Pending,
51181,4677,2023-08-06,312,2,51.08,102.16,Pending,
51182,6218,2023-09-09,430,2,349.13,698.26,Cancelled,
51183,1176,2024-07-28,141,4,248.55,994.2,Completed,2024-07-31
51184,9938,2023-02-09,232,3,268.41,805.23,Completed,2023-02-09
51185,5295,2024-11-05,17,3,276.73,830.19,Cancelled,
51186,4033,2024-09-29,400,4,145.07,580.28,Cancelled,
51187,5183,2023-11-02,420,2,90.95,181.9,Completed,2023-11-02
51188,8029,2025-05-26,268,2,43.5,87.0,Cancelled,
51189,2984,2024-03-31,134,4,188.34,753.36,Completed,2024-04-03
51190,337,2023-05-16,212,3,454.93,1364.79,Cancelled,
51191,2271,2023-09-04,471,2,93.78,187.56,Pending,
51192,9784,2025-04-22,450,4,342.17,1368.68,Pending,
51193,1035,2024-01-17,4,5,140.88,704.4,Completed,2024-01-19
51194,3618,2023-07-23,185,3,162.94,488.82,Completed,2023-07-23
51195,4980,2025-10-25,41,4,229.08,916.32,Pending,
51196,2125,2023-05-05,189,1,360.25,360.25,Pending,
51197,4840,2023-08-07,391,5,338.98,1694.9,Completed,2023-08-10
51198,6510,2024-04-23,386,2,98.73,197.46,Completed,2024-04-23
51199,4337,2025-10-26,281,5,385.75,1928.75,Cancelled,
51200,7175,2025-01-07,391,5,437.88,2189.4,Pending,
51201,2075,2023-11-24,344,1,130.92,130.92,Completed,2023-11-24
51202,4953,2023-09-01,411,2,245.76,491.52,Pending,
51203,703,2023-10-04,449,5,168.25,841.25,Completed,2023-10-05
51204,920,2025-12-10,306,4,361.83,1447.32,Pending,
51205,884,2025-10-17,418,3,476.9,1430.7,Completed,2025-10-19
51206,5723,2023-03-17,449,3,232.13,696.39,Cancelled,
51207,4740,2025-07-09,7,5,284.27,1421.35,Pending,
51208,5915,2024-11-22,99,4,320.91,1283.64,Cancelled,
51209,7328,2025-10-15,433,5,322.45,1612.25,Cancelled,
51210,5828,2025-04-01,181,3,142.57,427.71,Pending,
51211,9858,2025-01-03,93,2,270.28,540.56,Cancelled,
51212,3369,2025-05-28,129,2,59.54,119.08,Pending,
51213,7998,2023-07-20,167,5,107.1,535.5,Cancelled,
51214,9999,2024-09-20,119,3,197.77,593.31,Pending,
51215,5023,2023-06-16,277,5,482.23,2411.15,Cancelled,
51216,584,2023-10-01,311,3,322.27,966.81,Completed,2023-10-02
51217,2630,2025-04-24,354,4,432.88,1731.52,Pending,
51218,9758,2023-03-27,359,3,22.74,68.22,Completed,2023-03-29
51219,1346,2025-06-11,481,3,186.09,558.27,Completed,2025-06-14
51220,8749,2023-04-12,135,5,167.89,839.45,Pending,
51221,4475,2024-05-12,381,2,265.89,531.78,Completed,2024-05-14
51222,159,2023-06-23,305,1,35.54,35.54,Pending,
51223,9464,2024-04-09,471,5,458.4,2292.0,Pending,
51224,2706,2025-08-10,183,2,409.63,819.26,Pending,
51225,72,2025-07-19,6,1,309.16,309.16,Pending,
51226,27,2025-07-02,371,5,180.43,902.15,Pending,
51227,9118,2023-09-17,401,1,194.67,194.67,Cancelled,
51228,277,2023-03-11,76,2,495.08,990.16,Pending,
51229,6807,2025-07-10,110,3,425.96,1277.88,Cancelled,
51230,2694,2024-08-18,366,1,496.56,496.56,Completed,2024-08-20
51231,2440,2025-01-22,180,5,401.8,2009.0,Pending,
51232,9857,2024-10-08,303,4,452.76,1811.04,Pending,
51233,6052,2023-11-03,60,5,301.91,1509.55,Completed,
51234,8150,2025-01-05,289,5,160.99,804.95,Pending,
51235,989,2024-11-23,14,1,483.74,483.74,Cancelled,
51236,5828,2023-07-24,64,5,446.82,2234.1,Completed,2023-07-24
51237,8147,2024-06-12,122,1,337.97,337.97,Pending,
51238,1348,2023-07-31,373,3,272.52,817.56,Pending,
51239,9772,2023-12-20,419,1,137.2,137.2,Cancelled,
51240,1042,2023-04-06,213,2,125.99,251.98,Completed,2023-04-09
51241,1063,2023-07-29,210,4,94.52,378.08,Pending,
51242,7984,2024-09-21,486,4,168.7,674.8,Pending,
51243,6001,2025-09-08,358,2,375.92,751.84,Completed,2025-09-11
51244,9057,2024-04-02,480,3,435.31,1305.93,Cancelled,
51245,9582,2023-11-25,175,1,235.06,235.06,Completed,2023-11-28
51246,6154,2025-03-01,14,2,105.25,210.5,Cancelled,
51247,2880,2023-01-27,376,2,178.91,357.82,Cancelled,
51248,5199,2023-06-02,14,5,230.1,1150.5,Completed,2023-06-03
51249,1500,2023-04-25,145,5,145.17,725.85,Cancelled,
51250,2877,2023-01-30,191,5,427.46,2137.3,Completed,2023-02-02
51251,3573,2023-05-18,234,5,109.85,549.25,Cancelled,
51252,4196,2025-02-12,370,5,463.72,2318.6,Cancelled,
51253,9382,2025-06-25,389,4,102.87,411.48,Completed,2025-06-28
51254,5568,2024-05-19,430,2,124.28,248.56,Cancelled,
51255,7569,2024-07-27,124,1,292.64,292.64,Cancelled,
51256,3312,2024-08-28,38,1,438.31,438.31,Completed,2024-08-29
51257,3128,2023-01-05,349,4,374.51,1498.04,Completed,2023-01-08
51258,3441,2024-01-22,268,5,151.85,759.25,Completed,2024-01-24
51259,2542,2025-08-10,35,1,56.93,56.93,Completed,2025-08-12
51260,6204,2023-06-09,76,5,28.6,143.0,Completed,2023-06-11
51261,9483,2024-09-12,119,4,51.41,205.64,Pending,
51262,5401,2024-07-05,347,5,211.18,1055.9,Pending,
51263,6346,2025-04-17,354,5,164.78,823.9,Completed,2025-04-18
51264,8972,2023-11-15,500,3,462.57,1387.71,Pending,
51265,1002,2023-01-29,444,4,270.57,1082.28,Cancelled,
51266,9200,2023-11-10,279,4,27.51,110.04,Pending,
51267,6896,2023-03-05,203,2,76.82,153.64,Pending,
51268,854,2024-05-27,125,3,13.81,41.43,Pending,
51269,339,2025-03-26,274,4,475.72,1902.88,Completed,2025-03-29
51270,1564,2023-07-06,187,2,494.27,988.54,Completed,2023-07-08
51271,9232,2023-11-07,341,5,24.76,123.8,Completed,2023-11-10
51272,1497,2025-08-23,378,3,473.49,1420.47,Cancelled,
51273,9039,2024-02-22,231,5,387.44,1937.2,Cancelled,
51274,8208,2023-05-31,461,5,465.66,2328.3,Cancelled,
51275,8883,2025-01-27,319,1,107.29,107.29,Cancelled,
51276,609,2024-12-09,441,3,330.95,992.85,Completed,2024-12-12
51277,5089,2023-12-15,426,2,283.12,566.24,Pending,
51278,8063,2025-09-25,266,4,256.75,1027.0,Pending,
51279,5946,2023-08-06,219,5,137.62,688.1,Cancelled,
51280,3944,2025-12-16,337,3,196.66,589.98,Completed,2025-12-17
51281,9047,2024-10-24,227,3,375.66,1126.98,Pending,
51282,5154,2025-11-13,34,1,232.49,232.49,Completed,2025-11-13
51283,8666,2023-05-06,418,3,320.69,962.07,Completed,2023-05-06
51284,6129,2024-12-19,287,2,65.39,130.78,Completed,2024-12-20
51285,4168,2025-07-01,293,5,467.19,2335.95,Cancelled,
51286,4478,2025-10-17,140,1,98.69,98.69,Completed,2025-10-18
51287,3146,2025-05-25,176,5,332.58,1662.9,Completed,2025-05-25
51288,5184,2025-07-05,282,3,332.56,997.68,Cancelled,
51289,1670,2023-06-02,148,5,199.05,995.25,Pending,
51290,420,2024-01-17,308,1,444.53,444.53,Pending,
51291,6594,2024-11-20,455,3,101.87,305.61,Pending,
51292,9419,2023-03-17,150,5,486.71,2433.55,Pending,
51293,7370,2024-05-01,450,1,459.95,459.95,Completed,2024-05-03
51294,4028,2024-07-14,178,5,71.0,355.0,Completed,2024-07-17
51295,6451,2025-09-20,178,4,245.96,983.84,Cancelled,
51296,5705,2023-07-10,275,3,189.39,568.17,Cancelled,
51297,3814,2024-02-23,266,2,86.94,173.88,Pending,
51298,8856,2025-05-19,221,1,229.78,229.78,Pending,
51299,2632,2023-09-03,371,3,208.17,624.51,Completed,2023-09-06
51300,6680,2024-06-12,367,2,466.61,933.22,Cancelled,
51301,5422,2023-02-10,194,5,51.48,257.4,Cancelled,
51302,7816,2024-10-29,399,3,371.71,1115.13,Completed,2024-10-30
51303,7616,2024-05-28,64,3,397.56,1192.68,Cancelled,
51304,2151,2025-03-20,350,3,284.59,853.77,Cancelled,
51305,6976,2023-12-19,468,2,32.5,65.0,Cancelled,
51306,6755,2025-07-22,284,5,247.46,1237.3,Pending,
51307,1103,2023-08-01,294,3,300.46,901.38,Completed,2023-08-01
51308,5790,2023-06-21,409,1,242.78,242.78,Pending,
51309,4937,2025-12-31,80,1,154.66,154.66,Pending,
51310,3089,2023-01-03,228,3,304.98,914.94,Cancelled,
51311,5862,2024-09-06,208,1,132.12,132.12,Cancelled,
51312,939,2024-04-09,266,2,470.09,940.18,Cancelled,
51313,428,2023-11-18,290,5,297.41,1487.05,Pending,
51314,6988,2024-05-29,497,5,76.92,384.6,Pending,
51315,7469,2025-07-07,381,3,358.41,1075.23,Completed,2025-07-07
51316,595,2025-03-18,133,2,457.25,914.5,Completed,2025-03-20
51317,9720,2023-12-15,467,2,256.42,512.84,Completed,2023-12-15
51318,6760,2025-10-04,477,3,145.76,437.28,Cancelled,
51319,8789,2023-06-24,141,1,256.36,256.36,Completed,2023-06-25
51320,7182,2023-05-11,414,3,101.22,303.66,Completed,2023-05-11
51321,6135,2025-03-15,247,3,121.2,363.6,Pending,
51322,3022,2024-07-06,157,5,275.21,1376.05,Completed,2024-07-08
51323,6538,2023-02-16,340,5,221.79,1108.95,Cancelled,
